areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000006,East of England,region,2021-06-28,13438,53.8,1150,0
E12000006,East of England,region,2021-06-27,13438,53.6,692,0
E12000006,East of England,region,2021-06-26,13438,53.4,742,1
E12000006,East of England,region,2021-06-25,13437,53.0,744,1
E12000006,East of England,region,2021-06-24,13436,52.8,730,0
E12000006,East of England,region,2021-06-23,13436,52.6,661,0
E12000006,East of England,region,2021-06-22,13436,52.4,442,1
E12000006,East of England,region,2021-06-21,13435,52.1,411,0
E12000006,East of England,region,2021-06-20,13435,51.9,421,2
E12000006,East of England,region,2021-06-19,13433,51.8,443,0
E12000006,East of England,region,2021-06-18,13433,51.4,429,0
E12000006,East of England,region,2021-06-17,13433,51.1,439,0
E12000006,East of England,region,2021-06-16,13433,50.8,340,1
E12000006,East of England,region,2021-06-15,13432,50.5,385,1
E12000006,East of England,region,2021-06-14,13431,50.1,344,0
E12000006,East of England,region,2021-06-13,13431,49.7,256,1
E12000006,East of England,region,2021-06-12,13430,49.4,299,1
E12000006,East of England,region,2021-06-11,13429,48.9,317,0
E12000006,East of England,region,2021-06-10,13429,48.5,427,1
E12000006,East of England,region,2021-06-09,13428,48.0,227,0
E12000006,East of England,region,2021-06-08,13428,47.5,313,1
E12000006,East of England,region,2021-06-07,13427,47.0,321,1
E12000006,East of England,region,2021-06-06,13426,46.5,211,0
E12000006,East of England,region,2021-06-05,13426,46.1,244,0
E12000006,East of England,region,2021-06-04,13426,45.3,340,0
E12000006,East of England,region,2021-06-03,13426,44.7,210,0
E12000006,East of England,region,2021-06-02,13426,44.0,181,2
E12000006,East of England,region,2021-06-01,13424,43.5,160,0
E12000006,East of England,region,2021-05-31,13424,42.8,188,2
E12000006,East of England,region,2021-05-30,13422,42.5,116,1
E12000006,East of England,region,2021-05-29,13421,42.2,187,1
E12000006,East of England,region,2021-05-28,13420,41.4,236,1
E12000006,East of England,region,2021-05-27,13419,40.6,224,0
E12000006,East of England,region,2021-05-26,13419,39.9,164,1
E12000006,East of England,region,2021-05-25,13418,39.2,158,0
E12000006,East of England,region,2021-05-24,13418,38.6,180,0
E12000006,East of England,region,2021-05-23,13418,38.1,134,0
E12000006,East of England,region,2021-05-22,13418,37.6,150,0
E12000006,East of England,region,2021-05-21,13418,36.4,198,0
E12000006,East of England,region,2021-05-20,13418,35.8,184,0
E12000006,East of England,region,2021-05-19,13418,35.0,114,0
E12000006,East of England,region,2021-05-18,13418,34.4,0,1
E12000006,East of England,region,2021-05-17,13417,33.8,122,1
E12000006,East of England,region,2021-05-16,13416,33.4,132,1
E12000006,East of England,region,2021-05-15,13415,33.1,161,0
E12000006,East of England,region,2021-05-14,13415,32.4,182,0
E12000006,East of England,region,2021-05-13,13415,31.8,215,0
E12000006,East of England,region,2021-05-12,13415,31.0,157,0
E12000006,East of England,region,2021-05-11,13415,30.3,233,2
E12000006,East of England,region,2021-05-10,13413,29.7,199,0
E12000006,East of England,region,2021-05-09,13413,29.3,104,1
E12000006,East of England,region,2021-05-08,13412,29.1,142,0
E12000006,East of England,region,2021-05-07,13412,28.4,219,0
E12000006,East of England,region,2021-05-06,13412,27.6,224,4
E12000006,East of England,region,2021-05-05,13408,26.8,157,1
E12000006,East of England,region,2021-05-04,13407,26.1,158,2
E12000006,East of England,region,2021-05-03,13405,25.7,154,0
E12000006,East of England,region,2021-05-02,13405,25.6,134,0
E12000006,East of England,region,2021-05-01,13405,25.4,132,0
E12000006,East of England,region,2021-04-30,13405,24.7,174,1
E12000006,East of England,region,2021-04-29,13404,24.0,181,0
E12000006,East of England,region,2021-04-28,13404,23.3,138,1
E12000006,East of England,region,2021-04-27,13403,22.5,267,5
E12000006,East of England,region,2021-04-26,13398,21.9,222,1
E12000006,East of England,region,2021-04-25,13397,21.4,132,4
E12000006,East of England,region,2021-04-24,13393,20.9,163,1
E12000006,East of England,region,2021-04-23,13392,19.9,242,1
E12000006,East of England,region,2021-04-22,13391,19.2,212,0
E12000006,East of England,region,2021-04-21,13391,18.6,148,1
E12000006,East of England,region,2021-04-20,13390,18.0,205,2
E12000006,East of England,region,2021-04-19,13388,17.6,228,0
E12000006,East of England,region,2021-04-18,13388,17.2,134,1
E12000006,East of England,region,2021-04-17,13387,16.8,176,1
E12000006,East of England,region,2021-04-16,13386,15.8,206,3
E12000006,East of England,region,2021-04-15,13383,14.9,222,2
E12000006,East of England,region,2021-04-14,13381,14.2,146,1
E12000006,East of England,region,2021-04-13,13380,13.6,204,2
E12000006,East of England,region,2021-04-12,13378,13.2,369,1
E12000006,East of England,region,2021-04-11,13377,12.8,106,0
E12000006,East of England,region,2021-04-10,13377,12.3,161,3
E12000006,East of England,region,2021-04-09,13374,11.3,0,1
E12000006,East of England,region,2021-04-08,13373,10.2,202,2
E12000006,East of England,region,2021-04-07,13371,9.2,198,2
E12000006,East of England,region,2021-04-06,13369,8.3,191,0
E12000006,East of England,region,2021-04-05,13369,8.0,141,0
E12000006,East of England,region,2021-04-04,13369,7.8,158,3
E12000006,East of England,region,2021-04-03,13366,7.7,227,3
E12000006,East of England,region,2021-04-02,13363,7.3,260,1
E12000006,East of England,region,2021-04-01,13362,6.7,331,1
E12000006,East of England,region,2021-03-31,13361,5.9,251,3
E12000006,East of England,region,2021-03-30,13358,5.4,280,6
E12000006,East of England,region,2021-03-29,13352,4.9,337,2
E12000006,East of England,region,2021-03-28,13350,4.7,274,6
E12000006,East of England,region,2021-03-27,13344,4.5,255,2
E12000006,East of England,region,2021-03-26,13342,4.1,432,1
E12000006,East of England,region,2021-03-25,13341,3.8,488,6
E12000006,East of England,region,2021-03-24,13335,3.5,344,3
E12000006,East of England,region,2021-03-23,13332,3.2,407,4
E12000006,East of England,region,2021-03-22,13328,2.9,460,5
E12000006,East of England,region,2021-03-21,13323,2.8,332,9
