areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000001,North East,region,2021-07-23,6087,61.3,2112,4
E12000001,North East,region,2021-07-22,6083,61.1,2531,6
E12000001,North East,region,2021-07-21,6077,60.8,2837,7
E12000001,North East,region,2021-07-20,6070,60.6,3001,5
E12000001,North East,region,2021-07-19,6065,60.4,3159,13
E12000001,North East,region,2021-07-18,6052,60.3,3889,1
E12000001,North East,region,2021-07-17,6051,60.0,4454,3
E12000001,North East,region,2021-07-16,6048,59.8,3959,5
E12000001,North East,region,2021-07-15,6043,59.5,3697,4
E12000001,North East,region,2021-07-14,6039,59.2,3447,4
E12000001,North East,region,2021-07-13,6035,59.0,3413,5
E12000001,North East,region,2021-07-12,6030,58.8,3012,2
E12000001,North East,region,2021-07-11,6028,58.7,3726,4
E12000001,North East,region,2021-07-10,6024,58.5,2918,2
E12000001,North East,region,2021-07-09,6022,58.1,3261,7
E12000001,North East,region,2021-07-08,6015,57.8,3305,3
E12000001,North East,region,2021-07-07,6012,57.5,2999,2
E12000001,North East,region,2021-07-06,6010,57.3,2842,3
E12000001,North East,region,2021-07-05,6007,57.1,2511,1
E12000001,North East,region,2021-07-04,6006,57.0,2298,0
E12000001,North East,region,2021-07-03,6006,56.8,2469,4
E12000001,North East,region,2021-07-02,6002,56.6,2238,0
E12000001,North East,region,2021-07-01,6002,56.3,2496,3
E12000001,North East,region,2021-06-30,5999,56.0,2392,0
E12000001,North East,region,2021-06-29,5999,55.8,1439,1
E12000001,North East,region,2021-06-28,5998,55.6,2005,0
E12000001,North East,region,2021-06-27,5998,55.4,1162,1
E12000001,North East,region,2021-06-26,5997,55.2,1417,0
E12000001,North East,region,2021-06-25,5997,54.8,1172,1
E12000001,North East,region,2021-06-24,5996,54.5,1108,1
E12000001,North East,region,2021-06-23,5995,54.2,1095,0
E12000001,North East,region,2021-06-22,5995,53.9,714,1
E12000001,North East,region,2021-06-21,5994,53.7,848,1
E12000001,North East,region,2021-06-20,5993,53.5,641,0
E12000001,North East,region,2021-06-19,5993,53.3,742,0
E12000001,North East,region,2021-06-18,5993,52.8,633,0
E12000001,North East,region,2021-06-17,5993,52.4,647,0
E12000001,North East,region,2021-06-16,5993,52.1,567,0
E12000001,North East,region,2021-06-15,5993,51.8,518,0
E12000001,North East,region,2021-06-14,5993,51.4,413,0
E12000001,North East,region,2021-06-13,5993,51.2,301,0
E12000001,North East,region,2021-06-12,5993,50.7,448,0
E12000001,North East,region,2021-06-11,5993,50.2,315,0
E12000001,North East,region,2021-06-10,5993,49.7,320,1
