areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000007,London,region,2021-06-11,15624,32.4,948,0
E12000007,London,region,2021-06-10,15624,32.0,1058,0
E12000007,London,region,2021-06-09,15624,31.7,994,2
E12000007,London,region,2021-06-08,15622,31.3,773,1
E12000007,London,region,2021-06-07,15621,30.9,601,0
E12000007,London,region,2021-06-06,15621,30.5,635,2
E12000007,London,region,2021-06-05,15619,30.3,702,1
E12000007,London,region,2021-06-04,15618,29.8,820,1
E12000007,London,region,2021-06-03,15617,29.4,669,1
E12000007,London,region,2021-06-02,15616,28.9,573,1
E12000007,London,region,2021-06-01,15615,28.5,384,0
E12000007,London,region,2021-05-31,15615,28.2,381,0
E12000007,London,region,2021-05-30,15615,27.9,355,1
E12000007,London,region,2021-05-29,15614,27.7,485,1
E12000007,London,region,2021-05-28,15613,27.3,495,0
E12000007,London,region,2021-05-27,15613,26.8,403,1
E12000007,London,region,2021-05-26,15612,26.4,323,3
E12000007,London,region,2021-05-25,15609,25.9,295,0
E12000007,London,region,2021-05-24,15609,25.5,310,1
E12000007,London,region,2021-05-23,15608,25.1,233,1
E12000007,London,region,2021-05-22,15607,24.8,309,0
E12000007,London,region,2021-05-21,15607,24.3,355,0
E12000007,London,region,2021-05-20,15607,23.8,306,2
E12000007,London,region,2021-05-19,15605,23.3,262,0
E12000007,London,region,2021-05-18,15605,22.9,0,0
E12000007,London,region,2021-05-17,15605,22.5,212,0
E12000007,London,region,2021-05-16,15605,22.2,217,1
E12000007,London,region,2021-05-15,15604,22.0,252,2
E12000007,London,region,2021-05-14,15602,21.5,287,0
E12000007,London,region,2021-05-13,15602,21.1,299,0
E12000007,London,region,2021-05-12,15602,20.6,277,0
E12000007,London,region,2021-05-11,15602,20.2,352,0
E12000007,London,region,2021-05-10,15602,19.7,273,2
E12000007,London,region,2021-05-09,15600,19.5,238,0
E12000007,London,region,2021-05-08,15600,19.2,253,0
E12000007,London,region,2021-05-07,15600,18.7,333,2
E12000007,London,region,2021-05-06,15598,18.1,252,0
E12000007,London,region,2021-05-05,15598,17.5,278,3
E12000007,London,region,2021-05-04,15595,17.1,216,1
E12000007,London,region,2021-05-03,15594,16.8,193,1
E12000007,London,region,2021-05-02,15593,16.7,216,1
E12000007,London,region,2021-05-01,15592,16.6,201,1
